,Unnamed: 0,Listing ID,Location,Lat_Long,Monthly Rental Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Type,num_grocers,num_nightlife,num_noise,num_restaurants,num_subways,num_trees,grocers_normalized,nightlife_normalized,noise_normalized,restaurants_normalized,subways_normalized,trees_normalized,id
38,38,3026456,344 East 61st Street #4,"['40.76088775,-73.96142622']",2195,1.0,1.0,0.0,40.76088775,-73.96142622,Apartment,15,6,104,60,0,514,-0.1690775727865497,-0.3731670964053181,-0.5623486418673594,-0.3899481943835813,-0.7653006892653381,0.6618421134038744,3026456
39,39,3019716,333 East 5th Street #A2,"['40.72636181,-73.98739407']",3250,1.0,1.0,0.0,40.72636181,-73.98739407,Apartment,26,23,251,234,0,427,0.8736211348171055,1.6281231087180228,0.471786800485371,2.268808372647669,-0.7653006892653381,0.16593499722067184,3019716
40,40,2979032,200 E 87th Street #14L,"['40.77909851,-73.95330048']",2954,0.0,1.0,0.0,40.77909851,-73.95330048,Apartment,26,9,165,92,11,516,0.8736211348171055,-0.019998236677669697,-0.13321760796588628,0.0990185305876832,0.863394664554607,0.6732422769942928,2979032
41,41,3026452,1225 Park Avenue #16C,"['40.78588623,-73.95249231']",6000,2.0,2.0,0.0,40.78588623,-73.95249231,Apartment,13,2,72,40,4,697,-0.35865915598721426,-0.844058909375516,-0.7874665612910832,-0.6955523974906216,-0.17304783333081258,1.7049570819271627,3026452
42,42,3026449,344 West 49th Street #5F,"['40.76238681,-73.9888745']",4495,2.0,2.0,0.0,40.76238681,-73.9888745,Apartment,23,27,334,195,10,493,0.5892487600161086,2.0990149216882203,1.0556864039906542,1.672880176588941,0.7153314505709757,0.5421403957044807,3026449
43,43,3026442,525 West End Avenue #8H,"['40.78855094,-73.97859252']",7050,2.0,2.0,0.0,40.78855094,-73.97859252,Apartment,5,0,126,16,5,655,-1.1169854887898725,-1.0795048158606149,-0.4075800722635495,-1.06227744121907,-0.02498461934718122,1.4655536465283752,3026442
44,44,3026431,43 Jane Street #5FE,"['40.7383213,-74.00472356']",4295,2.0,1.0,650.0,40.7383213,-74.00472356,Apartment,20,14,87,93,4,627,0.30487638521511173,0.5686165295350776,-0.6819425365612126,0.11429874074303521,-0.17304783333081258,1.305951356262517,3026431
45,45,3026425,163 West 71st Street #2FR,"['40.7777838,-73.9812101']",2560,0.0,1.0,0.0,40.7777838,-73.9812101,Apartment,19,9,208,103,4,598,0.21008559361477946,-0.019998236677669697,0.16928459625974238,0.2671008422965554,-0.17304783333081258,1.1406489842014493,3026425
46,46,3026419,751 E 6th Street #5P,"['40.72270989,-73.97718736']",2654,0.0,1.0,0.0,40.72270989,-73.97718736,Apartment,18,8,1153,26,0,413,0.11529480201444718,-0.13772118992021917,6.817298154241581,-0.9094753396655498,-0.7653006892653381,0.0861338520877427,3026419
47,47,3026414,453 Fdr #C1303,"['40.71289825,-73.97889709']",3300,1.0,1.0,0.0,40.71289825,-73.97889709,Apartment,3,0,50,1,0,153,-1.3065670719905371,-1.0795048158606149,-0.9422351308948931,-1.2914805935493503,-0.7653006892653381,-1.3958874146666558,3026414
48,48,3026413,43 West 68th Street #4AA,"['40.77450076,-73.97924692']",3150,2.0,1.0,0.0,40.77450076,-73.97924692,Apartment,6,2,65,48,7,589,-1.0221946971895404,-0.844058909375516,-0.8367111061650226,-0.5733107162478055,0.2711418086200815,1.0893482480445664,3026413
49,49,3026411,53 Pitt Street #1BA,"['40.71765765,-73.98318587']",6500,4.0,2.0,1.0,40.71765765,-73.98318587,Apartment,17,6,182,36,0,268,0.020504010414114888,-0.3731670964053181,-0.01362371327203308,-0.7566732381120297,-0.7653006892653381,-0.7403780082175949,3026411
50,50,3026410,530 East 13th Street #22,"['40.72892155,-73.97954615']",3100,2.0,1.0,0.0,40.72892155,-73.97954615,Apartment,18,21,306,58,0,478,0.11529480201444718,1.392677202232924,0.858708224494896,-0.42050861469428535,-0.7653006892653381,0.4566391687763423,3026410
51,51,3026402,354 East 66th Street #4F,"['40.7639803,-73.9591935']",5600,4.0,2.0,0.0,40.7639803,-73.9591935,Apartment,16,1,68,60,0,546,-0.0742867811862174,-0.9617818626180654,-0.8156063012190485,-0.3899481943835813,-0.7653006892653381,0.8442447308505696,3026402
52,52,2991254,260 W 54th Street #11C,"['40.7643013,-73.98410034']",3712,1.0,1.0,0.0,40.7643013,-73.98410034,Apartment,10,28,181,199,18,226,-0.6430315307882111,2.21673787493077,-0.020658648254024442,1.7340010172103488,1.8998371624400265,-0.9797814436163824,2991254
53,53,3015958,336 West 95th Street #C,"['40.79510117,-73.97540283']",3046,1.0,1.0,588.0,40.79510117,-73.97540283,Apartment,2,2,138,9,4,399,-1.4013578635908694,-0.844058909375516,-0.3231608524796531,-1.169238912306534,-0.17304783333081258,0.0063327069548135394,3015958
54,54,3026401,220 Park Avenue South #B3,"['40.73714337,-73.98894367']",3795,0.0,1.0,0.0,40.73714337,-73.98894367,Apartment,13,12,164,123,6,370,-0.35865915598721426,0.3331706230499787,-0.14025254294787762,0.5727050454035957,0.12307859463645016,-0.158969665106254,3026401
55,55,3026399,427 Fort Washington Avenue #5F,"['40.84958217,-73.93917414']",2395,2.0,1.0,0.0,40.84958217,-73.93917414,Apartment,23,4,253,49,9,421,0.5892487600161086,-0.608613002890417,0.48585667044935377,-0.5580305060924535,0.5672682365873443,0.1317345064494165,3026399
56,56,3026398,60 West 23rd Street #2003,"['40.74229813,-73.99250031']",6495,2.0,2.0,0.0,40.74229813,-73.99250031,Apartment,14,8,110,115,11,158,-0.263868364386882,-0.13772118992021917,-0.5201390319754113,0.4504633641607796,0.863394664554607,-1.3673870056906097,3026398
57,57,3026393,1457 Third Avenue #5N,"['40.77629852,-73.95549774']",5200,4.0,2.0,0.0,40.77629852,-73.95549774,Apartment,21,6,166,113,1,559,0.39966717681544406,-0.3731670964053181,-0.1261826729838949,0.41990294385007554,-0.6172374752817067,0.9183457941882895,3026393
58,58,3026389,42 West 58th Street #506,"['40.76431433,-73.97566543']",3500,1.0,1.0,818.0,40.76431433,-73.97566543,Apartment,12,10,52,130,15,128,-0.45344994758754653,0.09772471656487977,-0.9281652609309105,0.6796665164910598,1.4556475204891324,-1.5383894595468866,3026389
59,59,3026388,780 Greenwich Street #5E,"['40.73669815,-74.00679779']",5795,1.0,1.0,0.0,40.73669815,-74.00679779,Apartment,10,11,102,67,0,848,-0.6430315307882111,0.21544766980742922,-0.5764185118313422,-0.2829867232961172,-0.7653006892653381,2.5656694330037557,3026388
60,60,3026387,137A Christopher Street #2B,"['40.73315555,-74.00715515']",2600,0.0,1.0,350.0,40.73315555,-74.00715515,Apartment,18,10,136,87,0,778,0.11529480201444718,0.09772471656487977,-0.33723072244363583,0.022617479810923123,-0.7653006892653381,2.1666637073391097,3026387
61,61,3026382,42 West 58th Street #501,"['40.76431433,-73.97566543']",3300,1.0,1.0,842.0,40.76431433,-73.97566543,Apartment,12,10,52,130,15,128,-0.45344994758754653,0.09772471656487977,-0.9281652609309105,0.6796665164910598,1.4556475204891324,-1.5383894595468866,3026382
62,62,3026381,118 East 93rd Street #10,"['40.78409151,-73.95329885']",6000,4.0,3.0,0.0,40.78409151,-73.95329885,Apartment,18,2,69,39,4,743,0.11529480201444718,-0.844058909375516,-0.8085713662370572,-0.7108326076459737,-0.17304783333081258,1.967160844506787,3026381
63,63,3026380,191 Avenue A #2,"['40.72909927,-73.98169708']",5400,3.0,2.0,0.0,40.72909927,-73.98169708,Apartment,35,27,318,125,4,529,1.7267382592200962,2.0990149216882203,0.9431274442787925,0.6032654657142997,-0.17304783333081258,0.7473433403320128,3026380
64,64,3026377,322 East 61st Street #2B,"['40.76119995,-73.96240234']",2599,1.0,1.0,0.0,40.76119995,-73.96240234,Apartment,19,5,87,68,0,509,0.21008559361477946,-0.49089004964786753,-0.6819425365612126,-0.2677065131407652,-0.7653006892653381,0.6333417044278283,3026377
65,65,3023274,445 W 35th Street #4E,"['40.75519943,-73.99720001']",2969,0.0,1.0,0.0,40.75519943,-73.99720001,Apartment,16,6,193,68,0,263,-0.0742867811862174,-0.3731670964053181,0.06376057152987193,-0.2677065131407652,-0.7653006892653381,-0.7688784171936411,3023274
66,66,3013363,444 West 19th Street #202,"['40.74459839,-74.00509644']",7000,1.0,1.0,850.0,40.74459839,-74.00509644,Apartment,25,12,145,50,0,377,0.7788303432167731,0.3331706230499787,-0.27391630760571356,-0.5427502959371014,-0.7653006892653381,-0.11906909253978942,3013363
67,67,3026375,424 West 53rd Street #6,"['40.76572168,-73.98901835']",5200,3.0,2.0,932.0,40.76572168,-73.98901835,Apartment,21,15,357,112,0,496,0.39966717681544406,0.6863394827776271,1.2174899085764557,0.4046227336947235,-0.7653006892653381,0.5592406410901084,3026375
68,68,3026373,40 Broad Street #PH2A,"['40.70600128,-74.01180267']",4800,1.0,1.0,920.0,40.70600128,-74.01180267,Apartment,16,15,207,153,45,57,-0.0742867811862174,0.6863394827776271,0.16224966127775103,1.0311113500641562,5.897543939998074,-1.9430952670067414,3026373
69,69,3026370,328 East 48th Street #3A,"['40.75289165,-73.96827051']",2000,1.0,1.0,0.0,40.75289165,-73.96827051,Apartment,11,7,123,67,0,487,-0.5482407391878789,-0.25544414316276864,-0.42868487720952353,-0.2829867232961172,-0.7653006892653381,0.5079399049332254,3026370
70,70,3026369,167 East 90th Street #2C,"['40.7818985,-73.95269775']",3699,2.0,1.0,0.0,40.7818985,-73.95269775,Apartment,22,1,102,56,0,674,0.4944579684157763,-0.9617818626180654,-0.5764185118313422,-0.4510690350049894,-0.7653006892653381,1.5738552006373505,3026369
71,71,3024289,155 W 68th Street #706,"['40.77610016,-73.98280334']",3999,2.0,1.0,0.0,40.77610016,-73.98280334,Apartment,13,3,80,67,8,577,-0.35865915598721426,-0.7263359561329664,-0.7311870814351522,-0.2829867232961172,0.4192050226037129,1.0209472665020556,3024289
72,72,3026365,164 East 85th Street 5--EAST,"['40.77827075,-73.95538269']",2900,2.0,1.0,0.0,40.77827075,-73.95538269,Apartment,26,5,139,80,8,577,0.8736211348171055,-0.49089004964786753,-0.3161259174976617,-0.08434399127654099,0.4192050226037129,1.0209472665020556,3026365
73,73,3026362,2294 Frederick Douglass Boulevard #4A,"['40.80895533,-73.95165223']",1800,0.0,1.0,0.0,40.80895533,-73.95165223,Apartment,21,2,129,25,4,535,0.39966717681544406,-0.844058909375516,-0.38647526731757537,-0.9247555498209019,-0.17304783333081258,0.7815438311032682,3026362
74,74,3026360,101 Charles Street #2RW,"['40.73474486,-74.00549549']",2800,1.0,1.0,0.0,40.73474486,-74.00549549,Apartment,20,25,178,114,5,780,0.30487638521511173,1.8635690152031217,-0.04176345319999854,0.43518315400542756,-0.02498461934718122,2.1780638709295284,3026360
75,75,3026359,2294 Fred Douglas Boulevard #3C,"['40.80895533,-73.95165223']",2500,2.0,1.0,850.0,40.80895533,-73.95165223,Apartment,21,2,129,25,4,535,0.39966717681544406,-0.844058909375516,-0.38647526731757537,-0.9247555498209019,-0.17304783333081258,0.7815438311032682,3026359
76,76,3026339,305 West 18th Street #5B,"['40.74269867,-74.00119781']",3800,1.0,1.0,562.0,40.74269867,-74.00119781,Apartment,29,8,184,88,6,462,1.1579935096181024,-0.13772118992021917,0.0004461566919496489,0.03789768996627514,0.12307859463645016,0.3654378600529947,3026339
77,77,3026357,310 East 44th Street #1703,"['40.75049973,-73.97049713']",3725,1.0,1.0,0.0,40.75049973,-73.97049713,Apartment,10,3,80,62,0,426,-0.6430315307882111,-0.7263359561329664,-0.7311870814351522,-0.3593877740728773,-0.7653006892653381,0.16023491542546262,3026357
78,78,2951882,260 W 52nd Street #8F,"['40.76319885,-73.98490143']",4015,1.0,1.0,776.0,40.76319885,-73.98490143,Apartment,15,29,186,190,21,247,-0.1690775727865497,2.3344608281733192,0.014516026655932377,1.5964791258121809,2.3440268043909205,-0.8600797259169887,2951882
79,79,3020368,260 West 54th Street #34B,"['40.7643013,-73.98410034']",3895,1.0,1.0,778.0,40.7643013,-73.98410034,Apartment,10,28,181,199,18,226,-0.6430315307882111,2.21673787493077,-0.020658648254024442,1.7340010172103488,1.8998371624400265,-0.9797814436163824,3020368
80,80,3026328,330 East 15th Street #10,"['40.7323284,-73.98336258']",2200,1.0,1.0,400.0,40.7323284,-73.98336258,Apartment,15,9,134,95,6,380,-0.1690775727865497,-0.019998236677669697,-0.3513005924076186,0.14485916105373925,0.12307859463645016,-0.10196884715416174,3026328
81,81,3026324,303 West 66th Street #1GE,"['40.77659988,-73.98760223']",4800,2.0,1.0,0.0,40.77659988,-73.98760223,Apartment,4,1,53,4,0,295,-1.2117762803902048,-0.9617818626180654,-0.9211303259489191,-1.2456399630832942,-0.7653006892653381,-0.5864757997469459,3026324
82,82,3026320,140 West 19th Street #5A,"['40.7410112,-73.99653207']",2700,0.0,1.0,0.0,40.7410112,-73.99653207,Apartment,15,7,122,70,10,331,-0.1690775727865497,-0.25544414316276864,-0.4357198121915149,-0.23714609283006116,0.7153314505709757,-0.3812728551194138,3026320
83,83,3026318,203 East 33rd Street #16A,"['40.74506864,-73.97801463']",3000,2.0,1.0,0.0,40.74506864,-73.97801463,Apartment,23,10,264,93,0,508,0.5892487600161086,0.09772471656487977,0.5632409552512587,0.11429874074303521,-0.7653006892653381,0.6276416226326191,3026318
84,84,3026317,203 East 33rd Street #3A,"['40.74506864,-73.97801463']",4600,3.0,2.0,0.0,40.74506864,-73.97801463,Apartment,23,10,264,93,0,508,0.5892487600161086,0.09772471656487977,0.5632409552512587,0.11429874074303521,-0.7653006892653381,0.6276416226326191,3026317
85,85,3026316,140 West 19th Street #4B,"['40.7410112,-73.99653207']",2745,0.0,1.0,0.0,40.7410112,-73.99653207,Apartment,15,7,122,70,10,331,-0.1690775727865497,-0.25544414316276864,-0.4357198121915149,-0.23714609283006116,0.7153314505709757,-0.3812728551194138,3026316
86,86,3026315,415 East 37th Street #16N,"['40.74569021,-73.97122965']",3500,1.0,1.0,866.0,40.74569021,-73.97122965,Apartment,4,1,95,10,0,273,-1.2117762803902048,-0.9617818626180654,-0.6256630567052818,-1.1539587021511821,-0.7653006892653381,-0.7118775992415488,3026315
87,87,3026314,138 Bowery #8G,"['40.71920013,-73.99490356']",3200,1.0,1.0,0.0,40.71920013,-73.99490356,Apartment,67,12,159,201,5,196,4.76004359043073,0.3331706230499787,-0.17542721785783444,1.764561437521053,-0.02498461934718122,-1.1507838974726592,3026314
88,88,3026307,730 Riverside Drive #4A,"['40.8303659,-73.94936377']",3900,3.0,1.0,0.0,40.8303659,-73.94936377,Apartment,14,2,356,18,0,511,-0.263868364386882,-0.844058909375516,1.2104549735944643,-1.031717020908366,-0.7653006892653381,0.6447418680182467,3026307
89,89,3026304,776 Sixth Avenue #12N,"['40.74480057,-73.99089813']",2995,0.0,1.0,431.0,40.74480057,-73.99089813,Apartment,10,13,103,146,13,145,-0.6430315307882111,0.45089357629252813,-0.5693835768493508,0.9241498789766921,1.1595210925218697,-1.4414880690283296,3026304
90,90,3026298,121 West 120th Street #4R,"['40.80527345,-73.94886271']",2495,1.0,1.0,550.0,40.80527345,-73.94886271,Apartment,15,1,188,19,0,679,-0.1690775727865497,-0.9617818626180654,0.028585896619915105,-1.016436810753014,-0.7653006892653381,1.6023556096133966,3026298
91,91,2959149,21 West End Avenue #2704,"['40.772765,-73.990313']",5160,1.0,1.0,0.0,40.772765,-73.990313,Apartment,3,3,67,12,0,168,-1.3065670719905371,-0.7263359561329664,-0.8226412362010399,-1.1233982818404782,-0.7653006892653381,-1.3103861877385174,2959149
92,92,2971056,377 East 33rd Street #10A,"['40.74349976,-73.97419739']",3483,1.0,1.0,531.0,40.74349976,-73.97419739,Apartment,9,3,56,32,0,343,-0.7378223223885434,-0.7263359561329664,-0.900025521002945,-0.8177940787334378,-0.7653006892653381,-0.31287187357690305,2971056
93,93,3026293,185 Christopher Street #2,"['40.73268601,-74.00973137']",6300,3.0,1.0,0.0,40.73268601,-74.00973137,Apartment,11,3,57,28,0,446,-0.5482407391878789,-0.7263359561329664,-0.8929905860209536,-0.8789149193548458,-0.7653006892653381,0.27423655132964714,3026293
94,94,3026289,888 Main Street #225,"['40.76229858,-73.94950104']",4048,2.0,2.0,915.0,40.76229858,-73.94950104,Apartment,3,0,6,4,0,0,-1.3065670719905371,-1.0795048158606149,-1.2517722701025131,-1.2456399630832942,-0.7653006892653381,-2.2679999293336675,3026289
95,95,3026281,28 West 73rd Street #4BB,"['40.77748121,-73.97743706']",3675,2.0,1.0,0.0,40.77748121,-73.97743706,Apartment,7,7,140,62,3,475,-0.9274039055892079,-0.25544414316276864,-0.30909098251567035,-0.3593877740728773,-0.32111104731444395,0.43953892339071465,3026281
96,96,3026278,67 West 73rd Street #1B,"['40.77820317,-73.97794953']",2690,1.0,1.0,0.0,40.77820317,-73.97794953,Apartment,10,7,152,71,2,525,-0.6430315307882111,-0.25544414316276864,-0.224671762731774,-0.22186588267470914,-0.4691742612980753,0.724543013151176,3026278
97,97,3026277,319 West 106th Street #3B,"['40.80231369,-73.96944613']",2470,1.0,1.0,0.0,40.80231369,-73.96944613,Apartment,9,7,84,19,1,652,-0.7378223223885434,-0.25544414316276864,-0.7030473415071867,-1.016436810753014,-0.6172374752817067,1.4484534011427475,3026277
98,98,3026274,232 W 14th Street #4A,"['40.73899841,-74.00150299']",6295,3.0,1.0,0.0,40.73899841,-74.00150299,Apartment,30,11,137,107,18,464,1.2527843012184345,0.21544766980742922,-0.33019578746164446,0.32822168291796344,1.8998371624400265,0.3768380236434132,3026274
99,99,3026273,250 Mott Street #15,"['40.72340012,-73.99449921']",4250,1.0,1.0,0.0,40.72340012,-73.99449921,Apartment,21,18,147,135,21,396,0.39966717681544406,1.0395083425052754,-0.2598464376417308,0.7560675672678199,2.3440268043909205,-0.010767538430814136,3026273
100,100,3026272,939 2nd Avenue #3,"['40.75479889,-73.96880341']",7495,4.0,2.0,0.0,40.75479889,-73.96880341,Apartment,17,11,123,134,1,568,0.020504010414114888,0.21544766980742922,-0.42868487720952353,0.7407873571124679,-0.6172374752817067,0.9696465303451726,3026272
101,101,3026270,219 E 23rd Street #5,"['40.73860168,-73.98190308']",3395,1.0,1.0,0.0,40.73860168,-73.98190308,Apartment,25,8,458,88,0,481,0.7788303432167731,-0.13772118992021917,1.9280183417575834,0.03789768996627514,-0.7653006892653381,0.47373941416197,3026270
102,102,3026271,202 E 13th Street #3F,"['40.7322998,-73.98750305']",5995,2.0,2.0,0.0,40.7322998,-73.98750305,Apartment,14,14,220,126,7,421,-0.263868364386882,0.5686165295350776,0.25370381604363873,0.6185456758696517,0.2711418086200815,0.1317345064494165,3026271
103,103,3026269,410 E 13th Street #1A,"['40.73020172,-73.98259735']",4495,0.0,1.0,0.0,40.73020172,-73.98259735,Apartment,28,17,312,124,4,509,1.06320271801777,0.921785389262726,0.9009178343868443,0.5879852555589478,-0.17304783333081258,0.6333417044278283,3026269
104,104,3012473,101 W End Avenue #12Z,"['40.77510071,-73.98840332']",3867,1.0,1.0,608.0,40.77510071,-73.98840332,Apartment,3,1,72,6,0,267,-1.3065670719905371,-0.9617818626180654,-0.7874665612910832,-1.2150795427725902,-0.7653006892653381,-0.7460780900128042,3012473
105,105,3019987,350 W 43rd Street #45F,"['40.75850869,-73.99128999']",4111,1.0,1.0,0.0,40.75850869,-73.99128999,Apartment,40,29,157,221,8,333,2.2006922172217576,2.3344608281733192,-0.18949708782181718,2.070165640628093,0.4192050226037129,-0.3698726915289953,3019987
106,106,3026268,330 E 35th Street #34,"['40.74459839,-73.97399902']",3695,2.0,1.0,0.0,40.74459839,-73.97399902,Apartment,5,3,129,32,0,379,-1.1169854887898725,-0.7263359561329664,-0.38647526731757537,-0.8177940787334378,-0.7653006892653381,-0.10766892894937097,3026268
107,107,3026267,209 E 25th Street #5E,"['40.74010086,-73.98149872']",3695,1.0,1.0,0.0,40.74010086,-73.98149872,Apartment,28,10,544,123,0,452,1.06320271801777,0.09772471656487977,2.5330227502088407,0.5727050454035957,-0.7653006892653381,0.3084370421009025,3026267
108,108,3026265,309 W 97th Street #4N,"['40.79639816,-73.97319794']",4395,3.0,2.0,0.0,40.79639816,-73.97319794,Apartment,15,2,146,20,2,525,-0.1690775727865497,-0.844058909375516,-0.2668813726237222,-1.001156600597662,-0.4691742612980753,0.724543013151176,3026265
109,109,3026266,209 E 25th Street #2E,"['40.74010086,-73.98149872']",3495,1.0,1.0,0.0,40.74010086,-73.98149872,Apartment,28,10,544,123,0,452,1.06320271801777,0.09772471656487977,2.5330227502088407,0.5727050454035957,-0.7653006892653381,0.3084370421009025,3026266
110,110,3026264,202 E 13th Street #3E,"['40.7322998,-73.98750305']",5795,3.0,2.0,0.0,40.7322998,-73.98750305,Apartment,14,14,220,126,7,421,-0.263868364386882,0.5686165295350776,0.25370381604363873,0.6185456758696517,0.2711418086200815,0.1317345064494165,3026264
111,111,3026263,219 E 23rd Street #7-8,"['40.73860168,-73.98190308']",7495,4.0,2.0,0.0,40.73860168,-73.98190308,Apartment,25,8,458,88,0,481,0.7788303432167731,-0.13772118992021917,1.9280183417575834,0.03789768996627514,-0.7653006892653381,0.47373941416197,3026263
112,112,3026261,10 Gay Street #2A,"['40.73350143,-74.00050354']",3495,1.0,1.0,500.0,40.73350143,-74.00050354,Apartment,19,28,158,181,11,548,0.21008559361477946,2.21673787493077,-0.1824621528398258,1.4589572344140127,0.863394664554607,0.8556448944409881,3026261
113,113,3026257,15 West 139th Street #A12,"['40.81629944,-73.936203']",2300,1.0,1.0,0.0,40.81629944,-73.936203,Apartment,11,0,143,10,0,324,-0.5482407391878789,-1.0795048158606149,-0.2879861775696963,-1.1539587021511821,-0.7653006892653381,-0.42117342768587834,3026257
114,114,3026256,376 Eighth Avenue #1,"['40.74881175,-73.9955969']",4895,3.0,1.0,1.0,40.74881175,-73.9955969,Apartment,14,15,160,71,10,151,-0.263868364386882,0.6863394827776271,-0.1683922828758431,-0.22186588267470914,0.7153314505709757,-1.4072875782570744,3026256
115,115,3026251,200 Waverly Place #21,"['40.73485202,-74.00171396']",5895,3.0,1.0,750.0,40.73485202,-74.00171396,Apartment,22,28,168,128,10,674,0.4944579684157763,2.21673787493077,-0.11211280301991218,0.6491060961803558,0.7153314505709757,1.5738552006373505,3026251
116,116,3026244,135 West Tenth Street #16,"['40.7347889,-74.00066754']",4025,2.0,1.0,0.0,40.7347889,-74.00066754,Apartment,23,24,155,132,10,599,0.5892487600161086,1.7458460619605722,-0.20356695778579992,0.7102269368017639,0.7153314505709757,1.1463490659966586,3026244
117,117,3017860,138 East 12th Street #3F,"['40.73189926,-73.98860168']",4450,0.0,1.0,0.0,40.73189926,-73.98860168,Apartment,20,12,277,156,8,373,0.30487638521511173,0.3331706230499787,0.6546951100171465,1.0769519805302121,0.4192050226037129,-0.1418694197206263,3017860
118,118,2791655,666 West End Avenue 14DEG-F,"['40.79270172,-73.97450256']",15166,4.0,4.0,0.0,40.79270172,-73.97450256,Apartment,12,2,206,44,6,678,-0.45344994758754653,-0.844058909375516,0.15521472629575966,-0.6344315568692136,0.12307859463645016,1.5966555278181873,2791655
119,119,3026243,217 East Broadway #3,"['40.7140598,-73.98737836']",6995,4.0,2.0,0.0,40.7140598,-73.98737836,Apartment,25,4,152,44,4,290,0.7788303432167731,-0.608613002890417,-0.224671762731774,-0.6344315568692136,-0.17304783333081258,-0.614976208722992,3026243
120,120,3026238,541 West 49th Street #10,"['40.76509077,-73.99411935']",1895,1.0,1.0,0.0,40.76509077,-73.99411935,Apartment,16,14,120,50,0,347,-0.0742867811862174,0.5686165295350776,-0.44978968215549764,-0.5427502959371014,-0.7653006892653381,-0.2900715463960662,3026238
121,121,3026236,113 W 130th Street #4,"['40.81149069,-73.9439052']",2200,0.0,1.0,0.0,40.81149069,-73.9439052,Apartment,19,2,461,17,0,561,0.21008559361477946,-0.844058909375516,1.9491231467035575,-1.0469972310637181,-0.7653006892653381,0.929745957778708,3026236
122,122,3026234,124 Mott Street #21,"['40.71822425,-73.99661622']",2410,1.0,1.0,0.0,40.71822425,-73.99661622,Apartment,66,7,91,208,5,128,4.665252798830397,-0.25544414316276864,-0.6538027966332473,1.871522908608517,-0.02498461934718122,-1.5383894595468866,3026234
123,123,3026233,30 Park Avenue #15M,"['40.74829865,-73.98100281']",6275,2.0,2.0,0.0,40.74829865,-73.98100281,Apartment,13,8,147,87,5,444,-0.35865915598721426,-0.13772118992021917,-0.2598464376417308,0.022617479810923123,-0.02498461934718122,0.2628363877392287,3026233
124,124,3025820,245 West 51st Street #812A,"['40.76282276,-73.984835']",2795,1.0,1.0,0.0,40.76282276,-73.984835,Apartment,15,29,194,221,24,224,-0.1690775727865497,2.3344608281733192,0.0707955065118633,2.070165640628093,2.788216446341815,-0.9911816072068009,3025820
125,125,3025819,245 West 51st Street #811A,"['40.76282276,-73.984835']",3495,2.0,1.0,0.0,40.76282276,-73.984835,Apartment,15,29,194,221,24,224,-0.1690775727865497,2.3344608281733192,0.0707955065118633,2.070165640628093,2.788216446341815,-0.9911816072068009,3025819
126,126,3025816,130 West 74th Street #2A,"['40.77901583,-73.97911192']",2795,1.0,1.0,0.0,40.77901583,-73.97911192,Apartment,19,9,165,101,4,563,0.21008559361477946,-0.019998236677669697,-0.13321760796588628,0.23654042198585135,-0.17304783333081258,0.9411461213691265,3025816
127,127,3025815,245 West 51st Street #608A,"['40.76282276,-73.984835']",4900,3.0,1.0,0.0,40.76282276,-73.984835,Apartment,15,29,194,221,24,224,-0.1690775727865497,2.3344608281733192,0.0707955065118633,2.070165640628093,2.788216446341815,-0.9911816072068009,3025815
128,128,3025812,180 Riverside Boulevard #16O,"['40.77840042,-73.98789978']",3880,1.0,1.0,594.0,40.77840042,-73.98789978,Apartment,2,0,15,2,0,273,-1.4013578635908694,-1.0795048158606149,-1.1884578552645908,-1.2762003833939983,-0.7653006892653381,-0.7118775992415488,3025812
129,129,3025811,615 1/2 Hudson Street #4,"['40.73789581,-74.00594681']",4902,2.0,1.0,0.0,40.73789581,-74.00594681,Apartment,11,15,78,76,0,676,-0.5482407391878789,0.6863394827776271,-0.745256951399135,-0.14546483189794907,-0.7653006892653381,1.585255364227769,3025811
130,130,3023350,171 Suffolk Street #6J,"['40.7214896,-73.98512941']",3120,0.0,1.0,0.0,40.7214896,-73.98512941,Apartment,33,34,359,149,0,477,1.5371566760194315,2.9230755943860665,1.2315597785404384,0.9699905094427481,-0.7653006892653381,0.4509390869811331,3023350
131,131,2999845,100 West 31st Street #39B,"['40.7478981,-73.98960114']",6365,2.0,1.0,858.0,40.7478981,-73.98960114,Apartment,14,24,193,209,17,72,-0.263868364386882,1.7458460619605722,0.06376057152987193,1.8868031187638692,1.7517739484563952,-1.857594040078603,2999845
132,132,3025810,215 West 108th Street #14,"['40.80236203,-73.9656499']",3300,3.0,1.0,1.0,40.80236203,-73.9656499,Apartment,21,9,145,56,3,675,0.39966717681544406,-0.019998236677669697,-0.27391630760571356,-0.4510690350049894,-0.32111104731444395,1.5795552824325596,3025810
133,133,3025807,447 West 22nd Street #4R,"['40.74664619,-74.00315786']",3150,1.0,1.0,0.0,40.74664619,-74.00315786,Apartment,17,6,155,54,0,478,0.020504010414114888,-0.3731670964053181,-0.20356695778579992,-0.4816294553156934,-0.7653006892653381,0.4566391687763423,3025807
134,134,3025803,207 East 15th Street #2A,"['40.73392345,-73.98595293']",2200,0.0,1.0,0.0,40.73392345,-73.98595293,Apartment,10,14,183,90,5,450,-0.6430315307882111,0.5686165295350776,-0.0065887782900417155,0.06845811027697916,-0.02498461934718122,0.29703687851048405,3025803
